timestamp,temperatureSensor,analogInput
2022-05-08 16:00:19.874000+00:00,3276.7,
2022-05-08 16:15:19.892000+00:00,3276.7,
2022-05-08 16:30:19.899000+00:00,3276.7,
2022-05-08 16:45:19.907000+00:00,3276.7,
2022-05-08 17:00:19.903000+00:00,3276.7,
2022-05-08 17:15:19.911000+00:00,3276.7,
2022-05-08 17:30:19.917000+00:00,3276.7,
2022-05-08 17:45:19.914000+00:00,3276.7,
2022-05-08 18:00:19.930000+00:00,3276.7,
2022-05-08 18:15:19.940000+00:00,3276.7,
2022-05-08 18:30:19.932000+00:00,3276.7,
2022-05-08 18:45:19.948000+00:00,3276.7,
2022-05-08 19:00:19.957000+00:00,3276.7,
2022-05-08 19:15:19.972000+00:00,3276.7,
2022-05-08 19:30:19.981000+00:00,3276.7,
2022-05-08 19:45:20.003000+00:00,3276.7,
2022-05-08 20:00:20.004000+00:00,3276.7,
2022-05-08 20:15:20.014000+00:00,3276.7,
2022-05-08 20:30:20.019000+00:00,3276.7,
2022-05-08 20:45:20.037000+00:00,3276.7,
2022-05-08 21:00:20.049000+00:00,3276.7,
2022-05-08 21:15:20.058000+00:00,3276.7,
2022-05-08 21:30:20.065000+00:00,3276.7,
2022-05-08 21:45:20.072000+00:00,3276.7,
2022-05-08 22:00:20.088000+00:00,3276.7,
2022-05-08 22:15:20.088000+00:00,3276.7,
2022-05-08 22:30:20.113000+00:00,3276.7,
2022-05-08 22:45:20.111000+00:00,3276.7,
2022-05-08 23:00:20.129000+00:00,3276.7,
2022-05-08 23:15:20.124000+00:00,3276.7,
2022-05-08 23:30:20.138000+00:00,3276.7,
2022-05-08 23:45:20.160000+00:00,3276.7,
2022-05-09 00:00:20.164000+00:00,3276.7,
2022-05-09 00:15:20.180000+00:00,3276.7,
2022-05-09 00:30:20.178000+00:00,3276.7,
2022-05-09 00:45:20.193000+00:00,3276.7,
2022-05-09 01:00:20.201000+00:00,3276.7,
2022-05-09 01:15:20.208000+00:00,3276.7,
2022-05-09 01:30:20.222000+00:00,3276.7,
2022-05-09 01:45:20.230000+00:00,3276.7,
2022-05-09 02:00:20.239000+00:00,3276.7,
2022-05-09 02:15:20.254000+00:00,3276.7,
2022-05-09 02:30:20.260000+00:00,3276.7,
2022-05-09 02:45:20.276000+00:00,3276.7,
2022-05-09 03:00:20.282000+00:00,3276.7,
2022-05-09 03:15:20.299000+00:00,3276.7,
2022-05-09 03:30:20.317000+00:00,3276.7,
2022-05-09 03:45:20.324000+00:00,3276.7,
2022-05-09 04:00:20.334000+00:00,3276.7,
2022-05-09 04:15:20.351000+00:00,3276.7,
2022-05-09 04:30:20.354000+00:00,3276.7,
2022-05-09 04:45:20.369000+00:00,3276.7,
2022-05-09 05:00:20.368000+00:00,3276.7,
2022-05-09 05:15:20.393000+00:00,3276.7,
2022-05-09 05:30:20.397000+00:00,3276.7,
2022-05-09 05:45:20.396000+00:00,3276.7,
2022-05-09 06:00:20.399000+00:00,3276.7,
2022-05-09 06:15:20.412000+00:00,3276.7,
2022-05-09 06:30:20.432000+00:00,3276.7,
2022-05-09 06:45:20.439000+00:00,3276.7,
2022-05-09 07:00:20.437000+00:00,3276.7,
2022-05-09 07:15:20.445000+00:00,3276.7,
2022-05-09 07:30:20.453000+00:00,3276.7,
2022-05-09 07:45:20.463000+00:00,3276.7,
2022-05-09 08:00:20.457000+00:00,3276.7,
2022-05-09 08:15:20.467000+00:00,3276.7,
2022-05-09 08:30:20.470000+00:00,3276.7,
2022-05-09 08:45:20.472000+00:00,3276.7,
2022-05-09 09:00:20.477000+00:00,3276.7,
2022-05-09 09:15:20.479000+00:00,3276.7,
2022-05-09 09:30:20.519000+00:00,3276.7,
2022-05-09 09:45:20.518000+00:00,3276.7,
2022-05-09 10:00:20.499000+00:00,3276.7,
2022-05-09 10:15:20.498000+00:00,3276.7,
2022-05-09 10:30:20.503000+00:00,3276.7,
2022-05-09 10:45:20.498000+00:00,3276.7,
2022-05-09 11:00:20.509000+00:00,3276.7,
2022-05-09 11:15:20.524000+00:00,3276.7,
2022-05-09 11:30:20.520000+00:00,3276.7,
2022-05-09 11:45:20.550000+00:00,3276.7,
2022-05-09 12:00:20.525000+00:00,3276.7,
2022-05-09 12:15:20.541000+00:00,3276.7,
2022-05-09 12:30:20.570000+00:00,3276.7,
2022-05-09 12:45:20.574000+00:00,3276.7,
2022-05-09 13:00:20.550000+00:00,3276.7,
2022-05-09 13:15:20.592000+00:00,3276.7,
2022-05-09 13:30:20.564000+00:00,3276.7,
2022-05-09 13:45:20.582000+00:00,3276.7,
2022-05-09 14:00:20.578000+00:00,3276.7,
2022-05-09 14:15:20.593000+00:00,3276.7,
2022-05-09 14:30:20.603000+00:00,3276.7,
2022-05-09 14:45:20.641000+00:00,3276.7,
2022-05-09 15:00:20.613000+00:00,3276.7,
2022-05-09 15:15:20.621000+00:00,3276.7,
2022-05-09 15:30:20.620000+00:00,3276.7,
2022-05-09 15:45:20.638000+00:00,3276.7,
2022-05-09 16:00:20.620000+00:00,3276.7,
2022-05-09 16:15:20.634000+00:00,3276.7,
2022-05-09 16:30:20.638000+00:00,3276.7,
2022-05-09 16:45:20.636000+00:00,3276.7,
2022-05-09 17:00:20.632000+00:00,3276.7,
2022-05-09 17:15:20.648000+00:00,3276.7,
2022-05-09 17:30:20.659000+00:00,3276.7,
2022-05-09 17:45:20.659000+00:00,3276.7,
2022-05-09 18:00:20.659000+00:00,3276.7,
2022-05-09 18:15:20.672000+00:00,3276.7,
2022-05-09 18:30:20.691000+00:00,3276.7,
2022-05-09 18:45:20.686000+00:00,3276.7,
2022-05-09 19:00:20.692000+00:00,3276.7,
2022-05-09 19:15:20.710000+00:00,3276.7,
2022-05-09 19:30:20.721000+00:00,3276.7,
2022-05-09 19:45:20.725000+00:00,3276.7,
2022-05-09 20:00:20.730000+00:00,3276.7,
2022-05-09 20:15:20.735000+00:00,3276.7,
2022-05-09 20:30:20.764000+00:00,3276.7,
2022-05-09 20:45:20.786000+00:00,3276.7,
2022-05-09 21:00:20.767000+00:00,3276.7,
2022-05-09 21:15:20.806000+00:00,3276.7,
2022-05-09 21:30:20.822000+00:00,3276.7,
2022-05-09 21:45:20.826000+00:00,3276.7,
2022-05-09 22:00:20.824000+00:00,3276.7,
2022-05-09 22:15:20.828000+00:00,3276.7,
2022-05-09 22:30:20.846000+00:00,3276.7,
2022-05-09 22:45:20.852000+00:00,3276.7,
2022-05-09 23:00:20.859000+00:00,3276.7,
2022-05-09 23:15:20.905000+00:00,3276.7,
2022-05-09 23:30:20.894000+00:00,3276.7,
2022-05-09 23:45:20.920000+00:00,3276.7,
2022-05-10 00:00:20.908000+00:00,3276.7,
2022-05-10 00:15:20.957000+00:00,3276.7,
2022-05-10 00:30:20.955000+00:00,3276.7,
2022-05-10 00:45:20.972000+00:00,3276.7,
2022-05-10 01:00:20.951000+00:00,3276.7,
2022-05-10 01:15:20.976000+00:00,3276.7,
2022-05-10 01:30:20.990000+00:00,3276.7,
2022-05-10 01:45:21.018000+00:00,3276.7,
2022-05-10 02:00:21.010000+00:00,3276.7,
2022-05-10 02:15:21.046000+00:00,3276.7,
2022-05-10 02:30:21.052000+00:00,3276.7,
2022-05-10 02:45:21.069000+00:00,3276.7,
2022-05-10 03:00:21.055000+00:00,3276.7,
2022-05-10 03:15:21.095000+00:00,3276.7,
2022-05-10 03:30:21.367000+00:00,3276.7,
2022-05-10 03:45:21.120000+00:00,3276.7,
2022-05-10 04:00:21.105000+00:00,3276.7,
2022-05-10 04:15:21.123000+00:00,3276.7,
2022-05-10 04:30:21.134000+00:00,3276.7,
2022-05-10 04:45:21.144000+00:00,3276.7,
2022-05-10 05:00:21.169000+00:00,3276.7,
2022-05-10 05:15:21.170000+00:00,3276.7,
2022-05-10 05:30:21.175000+00:00,3276.7,
2022-05-10 05:45:21.188000+00:00,3276.7,
2022-05-10 06:00:21.199000+00:00,3276.7,
2022-05-10 06:15:21.202000+00:00,3276.7,
2022-05-10 06:30:21.197000+00:00,3276.7,
2022-05-10 06:45:21.204000+00:00,3276.7,
2022-05-10 07:00:21.210000+00:00,3276.7,
2022-05-10 07:15:21.241000+00:00,3276.7,
2022-05-10 07:30:21.250000+00:00,3276.7,
2022-05-10 07:45:21.220000+00:00,3276.7,
2022-05-10 08:00:21.220000+00:00,3276.7,
2022-05-10 08:15:21.226000+00:00,3276.7,
2022-05-10 08:30:21.240000+00:00,3276.7,
2022-05-10 08:45:21.239000+00:00,3276.7,
2022-05-10 09:00:21.246000+00:00,3276.7,
2022-05-10 09:15:21.232000+00:00,3276.7,
2022-05-10 09:30:21.257000+00:00,3276.7,
2022-05-10 09:45:21.255000+00:00,3276.7,
2022-05-10 10:00:21.250000+00:00,3276.7,
2022-05-10 10:15:21.264000+00:00,3276.7,
2022-05-10 10:30:21.273000+00:00,3276.7,
2022-05-10 10:45:21.259000+00:00,3276.7,
2022-05-10 11:00:21.276000+00:00,3276.7,
2022-05-10 11:15:21.271000+00:00,3276.7,
2022-05-10 11:30:21.287000+00:00,3276.7,
2022-05-10 11:45:21.309000+00:00,3276.7,
2022-05-10 12:00:21.304000+00:00,3276.7,
2022-05-10 12:15:21.309000+00:00,3276.7,
2022-05-10 12:30:21.316000+00:00,3276.7,
2022-05-10 12:45:21.322000+00:00,3276.7,
2022-05-10 13:00:21.331000+00:00,3276.7,
2022-05-10 13:15:21.330000+00:00,3276.7,
2022-07-20 08:58:39.902000+00:00,21.1,0.0
2022-07-20 09:13:39.923000+00:00,21.1,0.0
2022-07-20 09:28:40.007000+00:00,21.2,0.0
2022-07-20 09:43:39.953000+00:00,21.5,0.0
2022-07-20 10:05:00.005000+00:00,21.3,0.0
2022-07-20 10:20:00.046000+00:00,23.2,0.0
2022-07-20 10:35:00.018000+00:00,21.5,0.0
2022-07-20 10:50:00.040000+00:00,21.5,0.0
2022-07-20 11:05:00.032000+00:00,21.5,0.0
2022-07-20 11:20:00.058000+00:00,21.5,0.0
2022-07-20 11:35:00.069000+00:00,21.6,0.0
2022-07-20 11:50:00.124000+00:00,21.6,0.0
2022-07-20 12:05:00.150000+00:00,21.6,0.0
2022-07-20 12:20:00.146000+00:00,21.6,0.0
2022-07-20 12:35:00.166000+00:00,21.7,0.0
2022-07-20 12:50:00.224000+00:00,21.7,0.0
2022-07-20 13:05:00.246000+00:00,21.7,0.0
2022-07-20 13:20:00.260000+00:00,21.7,0.0
2022-07-20 13:35:00.275000+00:00,21.7,0.0
2022-07-20 13:50:00.288000+00:00,21.7,0.0
2022-07-20 14:05:00.333000+00:00,21.7,0.0
2022-07-20 14:20:00.352000+00:00,21.7,0.0
2022-07-20 14:35:00.370000+00:00,21.7,0.0
2022-07-20 14:50:00.407000+00:00,21.7,0.0
2022-07-20 15:05:00.413000+00:00,21.7,0.0
2022-07-20 15:20:00.462000+00:00,21.7,0.0
2022-07-20 15:35:00.456000+00:00,21.7,0.0
2022-07-20 15:50:00.511000+00:00,21.7,0.0
2022-07-20 16:05:00.518000+00:00,21.6,0.0
2022-07-20 16:20:00.527000+00:00,21.6,0.0
2022-07-20 16:35:00.541000+00:00,21.6,0.0
2022-07-20 16:50:00.577000+00:00,21.5,0.0
2022-07-20 17:05:00.602000+00:00,21.5,0.0
2022-07-20 17:20:00.594000+00:00,21.5,0.0
2022-07-20 17:35:00.607000+00:00,21.5,0.0
2022-07-20 17:50:00.634000+00:00,21.4,0.0
2022-07-20 18:05:00.660000+00:00,21.4,0.0
2022-07-20 18:20:00.662000+00:00,21.4,0.0
2022-07-20 18:35:00.703000+00:00,21.3,0.0
2022-07-20 18:50:00.708000+00:00,21.3,0.0
2022-07-20 19:05:00.729000+00:00,21.3,0.0
2022-07-20 19:20:00.753000+00:00,21.3,0.0
2022-07-20 19:35:00.746000+00:00,21.3,0.0
2022-07-20 19:50:00.762000+00:00,21.2,0.0
2022-07-20 20:05:00.813000+00:00,21.2,0.0
2022-07-20 20:20:00.822000+00:00,21.2,0.0
2022-07-20 20:35:00.810000+00:00,21.2,0.0
2022-07-20 20:50:00.828000+00:00,21.2,0.0
2022-07-20 21:05:00.869000+00:00,21.2,0.0
2022-07-20 21:20:00.875000+00:00,21.2,0.0
2022-07-20 21:35:00.929000+00:00,21.2,0.0
2022-07-20 21:50:00.911000+00:00,21.2,0.0
2022-07-20 22:05:00.949000+00:00,21.2,0.0
2022-07-20 22:20:00.966000+00:00,21.1,0.0
2022-07-20 22:35:00.979000+00:00,21.1,0.0
2022-07-20 22:50:00.983000+00:00,21.1,0.0
2022-07-20 23:05:01.028000+00:00,21.1,0.0
2022-07-20 23:20:01.040000+00:00,21.1,0.0
2022-07-20 23:35:01.062000+00:00,21.0,0.0
2022-07-20 23:50:01.081000+00:00,21.0,0.0
2022-07-21 00:05:01.088000+00:00,21.0,0.0
2022-07-21 00:20:01.121000+00:00,21.0,0.0
2022-07-21 00:35:01.112000+00:00,21.0,0.0
2022-07-21 00:50:01.149000+00:00,21.0,0.0
2022-07-21 01:05:01.181000+00:00,21.0,0.0
2022-07-21 01:20:01.189000+00:00,21.0,0.0
2022-07-21 01:35:01.212000+00:00,20.9,0.0
2022-07-21 01:50:01.226000+00:00,20.9,0.0
2022-07-21 02:05:01.246000+00:00,20.9,0.0
2022-07-21 02:20:01.278000+00:00,20.8,0.0
2022-07-21 02:35:01.289000+00:00,20.8,0.0
2022-07-21 02:50:01.306000+00:00,20.8,0.0
2022-07-21 03:05:01.332000+00:00,20.8,0.0
2022-07-21 03:20:01.343000+00:00,20.8,0.0
2022-07-21 03:35:01.368000+00:00,20.7,0.0
2022-07-21 03:50:01.394000+00:00,20.7,0.0
2022-07-21 04:05:01.379000+00:00,20.7,0.0
2022-07-21 04:20:01.432000+00:00,20.7,0.0
2022-07-21 04:35:01.417000+00:00,20.7,0.0
2022-07-21 04:50:01.461000+00:00,20.7,0.0
2022-07-21 05:05:01.487000+00:00,20.6,0.0
2022-07-21 05:20:01.510000+00:00,20.6,0.0
2022-07-21 05:35:01.507000+00:00,20.6,0.0
2022-07-21 05:50:01.518000+00:00,20.6,0.0
2022-07-21 06:05:01.531000+00:00,20.6,0.0
2022-07-21 06:20:01.545000+00:00,20.6,0.0
2022-07-21 06:35:01.594000+00:00,20.6,0.0
2022-07-21 06:50:01.587000+00:00,20.7,0.0
2022-07-21 07:05:01.654000+00:00,20.7,0.0
2022-07-21 07:20:01.659000+00:00,20.8,0.0
2022-07-21 07:35:01.669000+00:00,20.8,0.0
2022-07-21 07:50:01.652000+00:00,20.8,0.0
2022-07-21 08:05:01.699000+00:00,20.9,0.0
2022-07-21 08:20:01.708000+00:00,20.9,0.0
2022-07-21 08:35:01.711000+00:00,20.9,0.0
2022-07-21 08:50:01.732000+00:00,21.0,0.0
2022-07-21 09:05:01.758000+00:00,21.0,0.0
2022-07-21 09:20:01.750000+00:00,21.0,0.0
2022-07-21 09:35:01.800000+00:00,21.1,0.0
2022-07-21 09:50:01.818000+00:00,21.1,0.0
2022-07-21 10:05:01.828000+00:00,21.2,0.0
2022-07-21 10:20:01.842000+00:00,21.2,0.0
2022-07-21 10:35:01.835000+00:00,21.3,0.0
2022-07-21 10:50:01.880000+00:00,21.3,0.0
2022-07-21 11:05:01.885000+00:00,21.4,0.0
2022-07-21 11:20:01.896000+00:00,21.4,0.0
2022-07-21 11:35:01.922000+00:00,21.5,0.0
2022-07-21 11:50:01.951000+00:00,21.5,0.0
2022-07-21 12:05:01.969000+00:00,21.6,0.0
2022-07-21 12:20:01.980000+00:00,21.6,0.0
2022-07-21 12:35:02.039000+00:00,21.6,0.0
2022-07-21 12:50:02.037000+00:00,21.6,0.0
2022-07-21 13:05:02.071000+00:00,21.6,0.0
2022-07-21 13:20:02.126000+00:00,21.7,0.0
2022-07-21 13:35:02.113000+00:00,21.7,0.0
2022-07-21 13:50:02.146000+00:00,21.7,0.0
2022-07-21 14:05:02.174000+00:00,21.7,0.0
2022-07-21 14:20:02.210000+00:00,21.7,0.0
2022-07-21 14:35:02.306000+00:00,21.7,0.0
2022-07-21 14:50:02.297000+00:00,21.7,0.0
2022-07-21 15:05:02.312000+00:00,21.7,0.0
2022-07-21 15:20:02.341000+00:00,21.7,0.0
2022-07-21 15:35:02.342000+00:00,21.7,0.0
2022-07-21 15:50:02.400000+00:00,21.7,0.0
2022-07-21 16:05:02.429000+00:00,21.6,0.0
