name,time,actual_max_temperature,actual_min_temperature,actual_wind_gust_speed,actual_wind_speed,average_accuracy,forecasted_max_temperature,forecasted_min_temperature,forecasted_wind_gust_speed,forecasted_wind_speed,max_temperature,max_temperature_accuracy,max_temperature_accuracy_max,min_temperature,min_temperature_accuracy,min_temperature_accuracy_max,wind_gust_speed,wind_gust_speed_accuracy,wind_speed,wind_speed_accuracy,wind_speed_accuracy_max
accu_diffs,2022-04-02T00:00:00Z,18.404347826086962,6.956521739130432,13.700000000000001,12.65217391304348,99.99835309347463,18.2,6.2,51.9,16.7,0.00011103236475313348,99.99988896763524,true,0.0010874999999999962,99.9989125,false,0.002189781021897809,false,0.0031993127147766295,99.99680068728523,false
accu_diffs,2022-04-03T00:00:00Z,16.547826086956523,6.960869565217393,18.282608695652176,15.617391304347823,99.99913473084834,18.6,6.5,59.3,16.7,0.0012401471361008936,99.9987598528639,false,0.0006620861961274221,99.99933791380387,true,0.0008656361474435209,false,0.0006932071269487767,99.99930679287306,false
accu_diffs,2022-04-04T00:00:00Z,12.230434782608697,2.91304347826087,12.408695652173913,12.408695652173913,99.99871447201934,12.2,1.7,42.6,13,0.00002488446498400433,99.99997511553502,true,0.004164179104477614,99.99583582089552,false,0.0004765241765942538,false,0.0004765241765942538,99.99952347582341,false
accu_diffs,2022-04-05T00:00:00Z,12.599999999999998,1.891304347826087,6.691304347826086,6.691304347826086,99.98910690999529,12.6,1.4,55.6,20.4,1.4098070153970244e-18,100,true,0.0025977011494252877,99.99740229885057,false,0.020487329434697856,false,0.020487329434697856,99.9795126705653,false
accu_diffs,2022-04-06T00:00:00Z,12.326086956521737,4.117391304347825,1.9521739130434785,1.9521739130434785,99.9898624783064,14.2,4.8,18.5,5.6,0.0015202821869488552,99.99847971781305,true,0.0016578669482576593,99.99834213305174,false,0.018685968819599105,false,0.018685968819599105,99.9813140311804,false
accu_diffs,2022-04-07T00:00:00Z,15.30869565217391,4.382608695652172,6.939130434782609,6.939130434782609,99.99439621694437,11.9,4.3,7.4,0,0.0022266401590457234,99.99777335984095,false,0.00018849206349205895,99.99981150793651,true,0.01,false,0.01,99.99,false
accu_diffs,2022-04-08T00:00:00Z,17.852173913043476,5.508695652173915,6.9347826086956506,6.9347826086956506,99.99931950936889,18.4,6.1,29.6,7.4,0.0003068679980516323,99.99969313200195,true,0.001073401736385157,99.99892659826361,false,0.0006708463949843291,false,0.0006708463949843291,99.99932915360502,false
accu_diffs,2022-04-09T00:00:00Z,19.026086956521734,5.826086956521742,8.31304347826087,8.31304347826087,99.99901284341242,20.8,6.2,25.9,9.3,0.0009323583180987236,99.9990676416819,false,0.0006417910447761146,99.99935820895523,true,0.0011872384937238502,false,0.0011872384937238502,99.99881276150627,false
accu_diffs,2022-04-10T00:00:00Z,22.60434782608695,6.365217391304348,9.508695652173914,9.508695652173914,99.99938179372059,22.5,5.1,25.9,9.3,0.00004616272360068983,99.9999538372764,true,0.001987704918032788,99.99801229508196,false,0.00021947873799725708,false,0.00021947873799725708,99.999780521262,false
accu_diffs,2022-04-11T00:00:00Z,21.439130434782605,6.208695652173914,14.34782608695652,13.539130434782608,99.99849191357119,23.9,5.7,38.9,11.1,0.0011478401946866774,99.99885215980531,false,0.0008193277310924376,99.9991806722689,true,0.0022636363636363626,false,0.0018015414258188826,99.99819845857418,false
accu_diffs,2022-04-12T00:00:00Z,12.021739130434783,2.5217391304347827,20.62173913043478,19.81304347826087,99.99772648870638,11.2,2.2,48.2,13,0.0006835443037974694,99.9993164556962,true,0.001275862068965517,99.99872413793103,false,0.0036959730128610572,false,0.0034386657888962036,99.99656133421111,false
accu_diffs,2022-04-13T00:00:00Z,15.139130434782611,2.1565217391304357,5.004347826086956,5.004347826086956,99.99722568867018,17.5,3.7,18.5,5.6,0.0015594485927627778,99.99844055140724,false,0.007157258064516123,99.99284274193549,false,0.0011902693310165073,false,0.0011902693310165073,99.99880973066898,true
accu_diffs,2022-04-14T00:00:00Z,18.90869565217392,2.0434782608695663,4.917391304347827,4.917391304347827,99.99206724812774,17.8,5.9,13,1.9,0.0005863416877443113,99.99941365831225,true,0.018872340425531903,99.98112765957447,false,0.006136162687886827,false,0.006136162687886827,99.99386383731212,false
accu_diffs,2022-04-15T00:00:00Z,20.430434782608703,5.052173913043478,5.252173913043477,5.252173913043477,99.99778053090603,19.6,5.2,20.4,7.4,0.00040646946158757465,99.99959353053842,false,0.00029259896729776346,99.99970740103271,true,0.004089403973509937,false,0.004089403973509937,99.99591059602649,false
accu_diffs,2022-04-16T00:00:00Z,21.069565217391304,3.9999999999999982,4.126086956521739,4.126086956521739,99.99197663113463,21.1,6.8,22.2,9.3,0.000014444903012794922,99.99998555509698,true,0.007000000000000007,99.993,false,0.01253951527924131,false,0.01253951527924131,99.98746048472076,false
accu_diffs,2022-04-17T00:00:00Z,20.6608695652174,6.643478260869566,6.2086956521739145,6.2086956521739145,99.99907385080401,21.6,7.5,27.8,5.6,0.0004545454545454509,99.99954545454545,true,0.001289267015706805,99.99871073298429,false,0.0009803921568627477,false,0.0009803921568627477,99.99901960784314,false
accu_diffs,2022-04-18T00:00:00Z,16.82608695652174,6.904347826086955,17.708695652173912,15.213043478260866,99.99612012290027,11.3,2.9,27.8,11.1,0.0032842377260981904,99.99671576227391,false,0.005799748110831233,99.99420025188917,false,0.003731892953596857,false,0.0027036296084595587,99.99729637039154,true
accu_diffs,2022-04-19T00:00:00Z,9.778260869565216,3.28695652173913,15.547826086956523,15.547826086956523,99.99658092857781,7.2,2.3,22.2,9.3,0.0026367274344152943,99.99736327256558,true,0.0030026455026455024,99.99699735449735,false,0.004018456375838926,false,0.004018456375838926,99.99598154362415,false
accu_diffs,2022-04-20T00:00:00Z,9.195652173913041,2.839130434782608,5.269565217391306,4.995652173913045,99.9882324731042,7.6,2.9,38.9,16.7,0.0017352245862884144,99.99826477541372,false,0.00021439509954058385,99.99978560490045,true,0.02169141914191418,false,0.023429068755439503,99.97657093124457,false
