time,current_clouds,current_dew_point,current_dt,current_feels_like,current_humidity,current_pressure,current_rain_1h,current_snow_1h,current_sunrise,current_sunset,current_temp,current_uvi,current_visibility,current_weather_0_id,current_wind_deg,current_wind_gust,current_wind_speed,lat,lon,timezone_offset,url
2022-01-18T23:00:01Z,0,263.57,1642546800,266.65,54,1029,,,1642571509,1642606491,270.72,0,10000,800,340,,3.09,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T01:00:00Z,4,262.7,1642554000,265.43,50,1029,,,1642571509,1642606491,270.72,0,10000,800,340,,4.63,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T02:00:00Z,3,262.66,1642557600,265.74,50,1030,,,1642571509,1642606491,270.68,0,10000,800,340,,4.12,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T03:00:00Z,4,262.62,1642561200,266.09,50,1029,,,1642571509,1642606491,270.63,0,10000,800,340,,3.6,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T04:00:00Z,3,262.53,1642564800,265.57,50,1030,,,1642571509,1642606491,270.54,0,10000,800,350,,4.12,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T05:00:00Z,3,261.6,1642568400,265.98,46,1030,,,1642571509,1642606491,270.54,0,10000,800,340,,3.6,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T06:00:00Z,2,261.65,1642572000,265.43,54,1030,,,1642571509,1642606491,268.7,0,10000,800,230,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T08:00:01Z,0,265.49,1642579200,272.57,48,1034,,,1642571509,1642606491,274.32,0.8,10000,800,346,1.96,1.61,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T09:00:00Z,0,265.33,1642582800,275.99,42,1034,,,1642571509,1642606491,275.99,1.38,10000,800,327,1.37,1.18,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T10:00:00Z,0,263.28,1642586400,274.87,38,1033,,,1642571509,1642606491,274.87,1.8,10000,800,322,1.2,0.95,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T11:00:00Z,0,263.32,1642590000,275.67,36,1032,,,1642571509,1642606491,275.67,1.83,10000,800,335,1.02,0.61,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T12:00:01Z,1,264.58,1642593600,277.65,35,1031,,,1642571509,1642606491,277.65,1.46,10000,800,280,0.89,0.26,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T13:00:00Z,7,263.52,1642597200,276.32,35,1031,,,1642571509,1642606491,276.32,0.88,10000,800,134,0.88,0.04,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T14:00:00Z,4,264.31,1642600800,276.14,38,1030,,,1642571509,1642606491,276.14,0.37,10000,800,191,0.97,0.48,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T15:00:00Z,3,261.95,1642604400,276.3,28,1028,,,1642571509,1642606491,277.5,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T16:00:03Z,2,261.78,1642608000,275.4,32,1028,,,1642571509,1642606491,275.4,0,10000,800,0,,0.51,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T17:00:01Z,2,261.83,1642611600,271.59,43,1028,,,1642571509,1642606491,271.59,0,10000,800,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T18:00:00Z,1,262.62,1642615200,267.06,50,1028,,,1642571509,1642606491,270.63,0,10000,800,360,,2.57,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T19:00:00Z,0,261.79,1642618800,268.16,43,1028,,,1642571509,1642606491,271.55,0,10000,800,340,,2.57,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T20:00:00Z,0,262.57,1642622400,266.56,54,1028,,,1642571509,1642606491,269.67,0,10000,800,10,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T21:00:00Z,0,262.57,1642626000,266.56,54,1028,,,1642571509,1642606491,269.67,0,10000,800,10,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T22:00:00Z,0,261.55,1642629600,267.16,50,1027,,,1642657876,1642692960,269.5,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-19T23:00:00Z,0,261.55,1642633200,267.16,50,1027,,,1642657876,1642692960,269.5,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T00:00:00Z,0,262.26,1642636800,266.02,58,1026,,,1642657876,1642692960,268.5,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T01:00:00Z,0,262.26,1642640400,266.02,58,1026,,,1642657876,1642692960,268.5,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T02:00:00Z,0,261.46,1642644000,268.5,54,1025,,,1642657876,1642692960,268.5,0,10000,800,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T03:00:00Z,0,261.46,1642647600,266.02,54,1025,,,1642657876,1642692960,268.5,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T04:00:00Z,0,261.46,1642651200,265.19,54,1024,,,1642657876,1642692960,268.5,0,10000,800,20,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T05:00:00Z,0,261.54,1642654800,264.05,63,1024,,,1642657876,1642692960,266.78,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T06:00:00Z,0,261.45,1642658400,267.65,58,1024,,,1642657876,1642692960,267.65,0,10000,800,0,,0.51,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T07:00:00Z,0,261.97,1642662000,270.43,48,1026,,,1642657876,1642692960,270.43,0.35,10000,800,247,1.85,1.28,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T08:00:05Z,0,262.79,1642665602,271.31,41,1025,,,1642657876,1642692960,273.21,0.9,10000,800,243,2.29,1.6,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T09:00:00Z,0,262.81,1642669200,273.55,35,1025,,,1642657876,1642692960,275.43,1.56,10000,800,242,2.54,1.83,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T10:00:04Z,0,263.13,1642672801,275.22,32,1024,,,1642657876,1642692960,277.1,2.05,10000,800,234,2.75,2.07,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T11:00:00Z,0,263.57,1642676400,275.68,32,1023,,,1642657876,1642692960,277.65,2.08,10000,800,237,2.93,2.26,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T12:00:00Z,0,265.03,1642680000,276.31,35,1022,,,1642657876,1642692960,278.21,1.66,10000,800,237,3.2,2.29,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T13:00:00Z,0,267.29,1642683600,277.01,41,1021,,,1642657876,1642692960,278.76,1,10000,800,243,3.38,2.23,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T14:00:00Z,0,264.65,1642687200,280.37,27,1020,,,1642657876,1642692960,281.5,0.42,10000,800,160,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T15:00:00Z,0,265.47,1642690800,280.37,29,1020,,,1642657876,1642692960,281.5,0,10000,800,150,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T16:00:00Z,0,265.08,1642694400,278.15,33,1020,,,1642657876,1642692960,279.12,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T17:00:00Z,0,265.32,1642698000,274.95,41,1020,,,1642657876,1642692960,276.32,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T18:00:00Z,1,266.39,1642701600,276.32,45,1020,,,1642657876,1642692960,276.32,0,10000,800,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T19:00:02Z,0,267.18,1642705201,276.37,48,1020,,,1642657876,1642692960,276.37,0,10000,800,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T20:00:01Z,0,267.24,1642708800,272.91,55,1020,,,1642657876,1642692960,274.53,0,10000,800,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T21:00:00Z,2,267.31,1642712400,275.4,52,1019,,,1642657876,1642692960,275.4,0,10000,800,0,,0.51,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T22:00:00Z,3,268.9,1642716000,274.4,64,1019,,,1642744242,1642779431,274.4,0,10000,800,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-20T23:00:00Z,5,269,1642719600,273.48,69,1019,,,1642744242,1642779431,273.48,0,10000,800,0,,0.51,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T00:00:00Z,16,269.82,1642723200,272.81,69,1018,,,1642744242,1642779431,274.44,0,10000,801,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T01:00:00Z,97,268.98,1642726800,273.25,60,1018,,,1642744242,1642779431,275.4,0,10000,804,10,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T02:00:00Z,60,269.91,1642730400,270.9,75,1017,,,1642744242,1642779431,273.39,0,10000,803,360,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T03:00:00Z,45,269.83,1642734000,272.5,80,1016,,,1642744242,1642779431,272.5,0,10000,802,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T04:00:01Z,39,269.91,1642737600,270.34,75,1016,,,1642744242,1642779431,273.39,0,10000,802,30,,2.57,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T05:00:00Z,35,269.91,1642741200,271.61,75,1015,,,1642744242,1642779431,273.39,0,10000,802,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T06:00:00Z,42,269.79,1642744800,269.55,86,1015,,,1642744242,1642779431,271.59,0,10000,802,0,,1.54,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T07:00:00Z,90,271.65,1642748400,270.46,92,1018,,,1642744242,1642779431,272.65,0.32,10000,804,206,2.49,1.74,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T08:00:01Z,95,271.93,1642752000,271.35,90,1018,,,1642744242,1642779431,273.21,0.81,10000,804,223,2.38,1.57,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T09:00:01Z,95,273.33,1642755600,273.8,86,1018,,,1642744242,1642779431,275.43,1.39,10000,804,236,2.3,1.64,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T10:00:00Z,95,274.31,1642759200,275.87,82,1017,,,1642744242,1642779431,277.1,1.5,10000,804,262,2.18,1.52,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T11:00:00Z,96,275.35,1642762800,277.65,85,1017,,,1642744242,1642779431,277.65,1.52,10000,804,307,2.04,1.27,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T12:00:00Z,96,275.45,1642766400,274.78,89,1017,,,1642744242,1642779431,277.1,1.22,10000,804,344,2.78,2.53,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T13:00:00Z,100,273.88,1642770000,272.61,86,1018,,,1642744242,1642779431,275.99,0.27,10000,804,352,4.14,3.61,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T14:00:00Z,100,269.1,1642773600,265.77,74,1016,,,1642744242,1642779431,272.7,0.11,10000,804,320,14.92,9.26,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T15:00:00Z,100,269.04,1642777200,265.04,80,1016,,,1642744242,1642779431,271.69,0,10000,804,350,,7.72,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T16:00:00Z,100,268.13,1642780800,263.85,80,1017,,,1642744242,1642779431,270.77,0,10000,804,350,,7.72,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T17:00:00Z,100,268.93,1642784400,264.53,86,1017,,,1642744242,1642779431,270.72,0,10000,804,340,,6.17,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T18:00:00Z,100,267.18,1642788000,264.53,74,1017,,,1642744242,1642779431,270.72,0,10000,804,330,,6.17,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T19:00:01Z,100,266.37,1642791600,264.26,69,1018,,,1642744242,1642779431,270.72,0,10000,804,330,,6.69,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T20:00:01Z,100,267.14,1642795200,263.73,74,1018,,,1642744242,1642779431,270.68,0,10000,804,330,12.86,7.72,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T21:00:01Z,100,266.33,1642798800,264.75,69,1018,,,1642744242,1642779431,270.68,0,10000,804,340,,5.66,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T22:00:00Z,100,265.46,1642802400,264.75,64,1018,,,1642830605,1642865901,270.68,0,10000,804,340,,5.66,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-21T23:00:00Z,100,264.53,1642806000,264.47,59,1018,,,1642830605,1642865901,270.68,0,10000,804,340,,6.17,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T00:00:01Z,100,264.36,1642809600,263.98,59,1018,,,1642830605,1642865901,270.5,0,10000,804,340,,6.69,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T03:00:00Z,97,261.57,1642820400,261.61,54,1018,,,1642830605,1642865901,268.61,0,10000,804,340,13.38,8.23,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T04:00:00Z,97,259.71,1642824000,261.52,46,1018,,,1642830605,1642865901,268.52,0,10000,804,320,11.83,6.69,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T05:00:00Z,98,259.73,1642827600,260.56,50,1017,,,1642830605,1642865901,267.56,0,10000,804,340,,8.23,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T06:00:03Z,92,259.54,1642831200,259.69,53,1018,,,1642830605,1642865901,266.69,0,10000,804,10,,6.69,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T07:00:00Z,34,264.51,1642834800,266.19,63,1022,,,1642830605,1642865901,269.88,0.38,10000,802,347,3.76,2.56,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T08:00:00Z,18,265.49,1642838400,268.37,57,1022,,,1642830605,1642865901,272.1,0.92,10000,801,347,4.34,3.02,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T09:00:00Z,13,264.96,1642842000,268.66,52,1022,,,1642830605,1642865901,272.65,1.58,10000,801,346,4.77,3.46,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T10:00:01Z,10,265.03,1642845600,270.14,48,1021,,,1642830605,1642865901,273.76,1.95,10000,800,335,4.49,3.29,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T11:00:00Z,8,263.97,1642849200,270.6,42,1020,,,1642830605,1642865901,274.32,1.98,10000,800,332,5.72,3.58,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T12:00:00Z,1,261.71,1642852800,271.15,33,1019,,,1642830605,1642865901,274.88,1.6,10000,800,336,6.45,3.77,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T13:00:00Z,0,261.02,1642856400,271.13,31,1019,,,1642830605,1642865901,274.88,0.99,10000,800,344,7.08,3.8,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T14:00:04Z,0,257.58,1642860001,268.59,25,1016,,,1642830605,1642865901,273.5,0.42,10000,800,330,,5.14,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T15:00:00Z,0,258.33,1642863600,267.65,29,1016,,,1642830605,1642865901,272.5,0,10000,800,320,,4.63,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T16:00:00Z,1,258.33,1642867200,268.79,29,1016,,,1642830605,1642865901,272.5,0,10000,800,290,,3.09,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T17:00:03Z,15,258.36,1642870801,270.63,34,1016,,,1642830605,1642865901,270.63,0,10000,801,0,,1.03,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T18:00:00Z,24,259.97,1642874400,264.89,46,1016,,,1642830605,1642865901,268.8,0,10000,801,10,,2.57,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T22:00:00Z,14,261.71,1642888800,265.38,50,1018,,,1642916967,1642952372,269.67,0,10000,801,340,,3.09,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-22T23:00:00Z,13,262.53,1642892400,266.5,54,1019,,,1642916967,1642952372,269.62,0,10000,801,20,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-23T00:00:00Z,9,262.45,1642896000,263.3,58,1019,,,1642916967,1642952372,268.7,0,10000,800,10,,4.12,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-23T01:00:00Z,15,263.38,1642899600,265.43,63,1020,,,1642916967,1642952372,268.7,0,10000,801,350,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-23T02:00:01Z,9,262.53,1642903200,264.86,54,1020,,,1642916967,1642952372,269.62,0,10000,800,320,,3.6,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-23T03:00:00Z,6,261.57,1642906800,264.67,54,1021,,,1642916967,1642952372,268.61,0,10000,800,310,,2.57,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-23T04:00:00Z,5,260.74,1642910400,264.3,54,1021,,,1642916967,1642952372,267.74,0,10000,800,10,,2.06,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
2022-01-23T05:00:00Z,4,259.9,1642914000,262.12,50,1021,,,1642916967,1642952372,267.74,0,10000,800,350,,4.12,40.299,21.7822,7200,https://api.openweathermap.org/data/2.5/onecall?lat=40.2989955&lon=21.7822009&appid=ef9eb914ed7c036e73b1accae17b121d
